* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:22:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MH755 EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3400.000000	102.618	-158.8186
3450.000000	102.556	-160.4049
3500.000000	102.477	-162.0724
3550.000000	102.370	-163.7677
3600.000000	102.232	-165.4095
3650.000000	102.068	-166.9340
3700.000000	101.885	-168.3120
3750.000000	101.690	-169.5423
3820.000000	101.402	-171.0363
3870.000000	101.190	-171.9547
3950.000000	100.844	-173.1800
4000.000000	100.626	-173.7992
4060.000000	100.366	-174.4048
4120.000000	100.111	-174.8751
4180.000000	99.861	-175.2302
4250.000000	99.576	-175.5228
4310.000000	99.337	-175.6837
4370.000000	99.102	-175.7695
4440.000000	98.833	-175.7762
4500.000000	98.607	-175.7017
4550.000000	98.421	-175.5830
4620.000000	98.166	-175.3293
4680.000000	97.955	-175.0308
4750.000000	97.719	-174.5974
4820.000000	97.497	-174.0965
4870.000000	97.346	-173.7133
4940.000000	97.146	-173.1572
5000.000000	96.980	-172.6701
5080.000000	96.765	-172.0060
5150.000000	96.582	-171.4010
5220.000000	96.404	-170.7665
5300.000000	96.209	-170.0038
5380.000000	96.023	-169.2103
5450.000000	95.869	-168.4982
5520.000000	95.721	-167.7743
5600.000000	95.561	-166.9401
5700.000000	95.370	-165.8921
5800.000000	95.188	-164.8314
5900.000000	95.012	-163.7388
6000.000000	94.846	-162.5928
6080.000000	94.722	-161.6283
6150.000000	94.622	-160.7503
6220.000000	94.532	-159.8467
6300.000000	94.445	-158.7924
6400.000000	94.364	-157.4602
6500.000000	94.309	-156.1277
6600.000000	94.277	-154.8027
6700.000000	94.269	-153.4933
6800.000000	94.287	-152.2116
6900.000000	94.331	-150.9716
7000.000000	94.406	-149.7895
7100.000000	94.513	-148.6928
7200.000000	94.655	-147.7284
7300.000000	94.828	-146.9392
7400.000000	95.032	-146.3447
7500.000000	95.265	-145.9590
7620.000000	95.586	-145.8173
7750.000000	95.986	-146.1494
7880.000000	96.437	-147.1241
8000.000000	96.880	-148.7518
8120.000000	97.321	-151.2594
8250.000000	97.775	-155.1779
8380.000000	98.157	-160.5017
8500.000000	98.378	-166.6445
8620.000000	98.408	-173.7182
8750.000000	98.175	178.1272
8850.000000	97.803	171.9694
9000.000000	96.969	163.6375
9120.000000	96.123	158.1226
9250.000000	95.103	153.4307
9380.000000	94.038	149.9952
9500.000000	93.059	147.7792
9620.000000	92.108	146.3121
9750.000000	91.126	145.3956
9880.000000	90.203	145.0258
10000.000000	89.409	145.0566
10150.000000	88.497	145.4728
10300.000000	87.666	146.2243
10440.000000	86.962	147.1791
10600.000000	86.256	148.3895
10750.000000	85.672	149.3163
10900.000000	85.102	150.0399
11060.000000	84.487	150.9434
11200.000000	83.966	151.9640
11380.000000	83.342	153.5433
11500.000000	82.960	154.7320
11720.000000	82.344	157.1441
11800.000000	82.149	158.0766
12060.000000	81.632	161.1666
12200.000000	81.429	162.8017
12410.000000	81.229	165.1266
12500.000000	81.186	166.0495
12650.000000	81.172	167.4619
12800.000000	81.224	168.6983
13150.000000	81.567	170.8008
13200.000000	81.641	170.9989
13400.000000	82.003	171.4978
13600.000000	82.475	171.4767
13800.000000	83.069	170.8494
14000.000000	83.801	169.5302
14300.000000	85.229	166.0133
14500.000000	86.487	162.1996
14750.000000	88.462	154.4300
15000.000000	90.718	141.1228
15250.000000	92.803	119.8713
15500.000000	94.019	89.9948
15750.000000	93.847	56.5483
16000.000000	92.476	27.2977
16250.000000	90.626	4.3932
16500.000000	88.947	-14.6554
16750.000000	87.720	-32.6544
17000.000000	86.972	-51.6379
17250.000000	86.612	-73.2388
17500.000000	86.444	-98.8646
17750.000000	86.160	-129.1938
18000.000000	85.436	-163.2199
18250.000000	84.118	161.6316
18500.000000	82.311	127.5452
18750.000000	80.273	94.8182
19000.000000	78.236	62.3113
19250.000000	76.284	28.6338
19500.000000	74.363	-6.6009
19750.000000	72.471	-39.9771
