* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:44:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MDR-EX500SL EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
8120.000000	99.562	-150.2215
8250.000000	100.058	-150.8986
8380.000000	100.662	-152.5119
8500.000000	101.307	-155.1453
8620.000000	102.003	-159.2646
8750.000000	102.729	-165.9184
8850.000000	103.167	-172.7808
9000.000000	103.436	174.5133
9120.000000	103.200	163.4330
9250.000000	102.485	152.2126
9380.000000	101.404	143.0461
9500.000000	100.226	136.7624
9620.000000	98.999	132.3810
9750.000000	97.714	129.3199
9880.000000	96.529	127.4968
10000.000000	95.540	126.5537
10150.000000	94.450	126.0134
10300.000000	93.499	125.9005
10440.000000	92.712	126.0460
10600.000000	91.912	126.4933
10750.000000	91.268	127.1929
10900.000000	90.751	127.9992
11060.000000	90.344	128.6613
11200.000000	90.093	128.8783
11380.000000	89.883	128.5070
11500.000000	89.798	127.7851
11720.000000	89.717	125.3270
11800.000000	89.702	124.0443
12060.000000	89.643	118.2277
12200.000000	89.528	114.1912
12410.000000	89.272	107.9860
12500.000000	89.186	105.1492
12650.000000	89.068	99.6689
12800.000000	88.894	92.9926
13150.000000	87.760	75.0660
13200.000000	87.506	72.6091
13400.000000	86.323	63.6869
13600.000000	84.986	56.2997
13800.000000	83.595	50.3080
14000.000000	82.222	45.5564
14300.000000	80.332	40.1892
14500.000000	79.256	37.2154
14750.000000	78.157	33.4412
15000.000000	77.310	28.7386
15250.000000	76.567	22.9072
15500.000000	75.919	17.0311
15750.000000	75.615	10.7831
16000.000000	75.721	2.1662
16250.000000	75.946	-10.1144
16500.000000	76.146	-25.1467
16750.000000	76.369	-42.9995
17000.000000	76.469	-64.0073
17250.000000	76.321	-87.2976
17500.000000	75.946	-111.7487
17750.000000	75.467	-136.9810
18000.000000	74.981	-163.5433
18250.000000	74.467	167.6863
18500.000000	73.795	136.3561
18750.000000	72.837	102.9596
19000.000000	71.562	68.3129
19250.000000	70.025	32.7766
19500.000000	68.283	-3.2828
19750.000000	66.461	-36.5894
