* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:56:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FXT200LTD CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
7500.000000	95.324	-135.4210
7620.000000	96.387	-139.4054
7750.000000	97.464	-146.5273
7880.000000	98.245	-156.8993
8000.000000	98.479	-168.6325
8120.000000	98.133	179.3742
8250.000000	97.188	168.3174
8380.000000	95.886	160.4631
8500.000000	94.582	155.9650
8620.000000	93.318	153.5393
8750.000000	92.073	152.5751
8850.000000	91.222	152.6505
9000.000000	90.128	153.6450
9120.000000	89.403	154.9320
9250.000000	88.763	156.6008
9380.000000	88.267	158.3856
9500.000000	87.934	160.0018
9620.000000	87.719	161.4671
9750.000000	87.618	162.7314
9880.000000	87.654	163.4652
10000.000000	87.810	163.4564
10150.000000	88.158	162.1043
10300.000000	88.613	158.6456
10440.000000	89.016	152.9060
10600.000000	89.226	143.0707
10750.000000	88.950	131.5088
10900.000000	88.092	119.7220
11060.000000	86.599	109.2645
11200.000000	84.974	102.8449
11380.000000	82.727	98.1157
11500.000000	81.247	96.6685
11720.000000	78.706	96.3725
11800.000000	77.849	96.7825
12060.000000	75.304	99.2223
12200.000000	74.072	100.9619
12410.000000	72.385	103.8203
12500.000000	71.718	105.0822
12650.000000	70.680	107.1772
12800.000000	69.724	109.2097
13150.000000	67.763	113.4769
13200.000000	67.512	114.0091
13400.000000	66.585	115.8761
13600.000000	65.789	117.1928
13800.000000	65.120	117.7361
14000.000000	64.558	117.4614
14300.000000	63.914	115.6847
14500.000000	63.659	113.6421
14750.000000	63.573	110.0555
15000.000000	63.777	105.3005
15250.000000	64.280	99.3625
15500.000000	65.090	92.1800
15750.000000	66.205	83.5382
16000.000000	67.560	72.8278
16250.000000	69.042	59.3168
16500.000000	70.471	42.1352
16750.000000	71.571	20.9512
17000.000000	72.094	-3.1536
17250.000000	71.975	-27.8468
17500.000000	71.363	-51.1295
17750.000000	70.509	-72.5817
18000.000000	69.616	-93.0192
18250.000000	68.790	-113.6442
18500.000000	68.044	-135.5801
18750.000000	67.327	-159.7825
19000.000000	66.546	173.0143
19250.000000	65.582	142.4660
19500.000000	64.315	109.2169
19750.000000	62.773	77.2994
