* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:22:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 8K R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
3650.000000	102.008	-50.5789
3700.000000	101.888	-49.7453
3750.000000	101.782	-48.7990
3820.000000	101.658	-47.3371
3870.000000	101.588	-46.2358
3950.000000	101.505	-44.4601
4000.000000	101.466	-43.3911
4060.000000	101.422	-42.1847
4120.000000	101.366	-41.0429
4180.000000	101.282	-39.8605
4250.000000	101.147	-38.1666
4310.000000	101.031	-36.2438
4370.000000	100.960	-33.8920
4440.000000	100.977	-30.8919
4500.000000	101.080	-28.3983
4550.000000	101.213	-26.5105
4620.000000	101.447	-24.2471
4680.000000	101.674	-22.6767
4750.000000	101.950	-21.2589
4820.000000	102.224	-20.2512
4870.000000	102.413	-19.7559
4940.000000	102.666	-19.3408
5000.000000	102.868	-19.2283
5080.000000	103.113	-19.4398
5150.000000	103.296	-19.9899
5220.000000	103.435	-20.8785
5300.000000	103.520	-22.2288
5380.000000	103.511	-23.7815
5450.000000	103.422	-25.1633
5520.000000	103.261	-26.4433
5600.000000	102.995	-27.6454
5700.000000	102.564	-28.5750
5800.000000	102.058	-28.7355
5900.000000	101.519	-28.1052
6000.000000	100.978	-26.7522
6080.000000	100.559	-25.2259
6150.000000	100.209	-23.6184
6220.000000	99.874	-21.7888
6300.000000	99.511	-19.4481
6400.000000	99.083	-16.1407
6500.000000	98.660	-12.2179
6600.000000	98.259	-6.8908
6700.000000	98.204	0.5841
6800.000000	98.865	6.8167
6900.000000	99.463	8.0117
7000.000000	99.575	8.3824
7100.000000	99.600	10.2847
7200.000000	99.745	12.8346
7300.000000	100.022	15.2691
7400.000000	100.412	17.2103
7500.000000	100.897	18.3854
7620.000000	101.566	18.3743
7750.000000	102.307	16.0282
7880.000000	102.885	10.8173
8000.000000	103.070	3.7497
8120.000000	102.775	-4.2726
8250.000000	101.913	-12.0930
8380.000000	100.634	-17.4804
8500.000000	99.266	-19.9215
8620.000000	97.865	-20.2329
8750.000000	96.410	-18.7277
8850.000000	95.369	-16.6109
9000.000000	93.952	-12.3334
9120.000000	92.945	-8.2329
9250.000000	91.975	-3.3242
9380.000000	91.124	1.9051
9500.000000	90.437	6.8927
9620.000000	89.833	11.9503
9750.000000	89.262	17.4659
9880.000000	88.771	23.0060
10000.000000	88.392	28.1217
10150.000000	88.023	34.4698
10300.000000	87.764	40.6986
10440.000000	87.618	46.3384
10600.000000	87.563	52.5028
10750.000000	87.622	57.9137
10900.000000	87.791	62.8393
11060.000000	88.093	67.3826
11200.000000	88.461	70.5592
11380.000000	89.053	73.1625
11500.000000	89.495	73.7057
11720.000000	90.267	71.6013
11800.000000	90.485	69.7593
12060.000000	90.682	60.5060
12200.000000	90.368	54.5860
12410.000000	89.360	46.7855
12500.000000	88.779	44.2714
12650.000000	87.700	41.3946
12800.000000	86.566	40.0667
13150.000000	84.045	41.4465
13200.000000	83.719	41.9952
13400.000000	82.521	44.7097
13600.000000	81.498	47.9420
13800.000000	80.651	51.3770
14000.000000	79.973	54.7813
14300.000000	79.271	59.5006
14500.000000	79.025	62.1870
14750.000000	78.988	64.6810
15000.000000	79.277	65.8371
15250.000000	79.933	65.0831
15500.000000	80.990	61.4159
15750.000000	82.370	53.0285
16000.000000	83.679	37.4324
16250.000000	84.221	14.0295
16500.000000	83.493	-12.1900
16750.000000	81.624	-34.1033
17000.000000	79.226	-49.5469
17250.000000	76.897	-60.4904
17500.000000	74.938	-69.3384
17750.000000	73.412	-77.8174
18000.000000	72.283	-87.0084
18250.000000	71.529	-97.8338
18500.000000	71.077	-111.7452
18750.000000	70.687	-129.2174
19000.000000	70.281	-149.9076
19250.000000	69.859	-174.3774
19500.000000	69.311	157.2885
19750.000000	68.587	128.6136
