* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.260. Timing signal peak level -16.2 dBFS, measurement signal peak level -16.0 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:15:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0795 ms (-27 mm, -1.07 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset Clock adjustment: 1.4 ppm
* Measurement: 7hz Timeless CP100 (L)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2300.000000	98.544	-102.6517
2330.000000	98.581	-102.7823
2360.000000	98.596	-103.0114
2400.000000	98.582	-103.3281
2430.000000	98.552	-103.4932
2470.000000	98.505	-103.5545
2500.000000	98.483	-103.5227
2540.000000	98.482	-103.6003
2580.000000	98.474	-104.0485
2620.000000	98.404	-104.7317
2650.000000	98.304	-105.1741
2690.000000	98.130	-105.5072
2720.000000	97.984	-105.5596
2760.000000	97.782	-105.4092
2800.000000	97.577	-105.0518
2850.000000	97.320	-104.3586
2900.000000	97.062	-103.4177
2950.000000	96.804	-102.2412
3000.000000	96.547	-100.8229
3040.000000	96.337	-99.4742
3070.000000	96.179	-98.2807
3110.000000	95.980	-96.3508
3150.000000	95.830	-94.0269
3200.000000	95.765	-90.9722
3250.000000	95.810	-88.4336
3300.000000	95.870	-86.5703
3350.000000	95.895	-85.0548
3400.000000	95.888	-83.6136
3450.000000	95.865	-82.1388
3500.000000	95.837	-80.6090
3550.000000	95.812	-79.0384
3600.000000	95.794	-77.4498
3650.000000	95.786	-75.8700
3700.000000	95.787	-74.3300
3750.000000	95.792	-72.8552
3820.000000	95.794	-70.9011
3870.000000	95.783	-69.5244
3950.000000	95.756	-67.1311
4000.000000	95.762	-65.4997
4060.000000	95.807	-63.6065
4120.000000	95.868	-61.9296
4180.000000	95.920	-60.4075
4250.000000	95.969	-58.6236
4310.000000	96.025	-57.0216
4370.000000	96.112	-55.4546
4440.000000	96.253	-53.8565
4500.000000	96.398	-52.8035
4550.000000	96.527	-52.2217
4620.000000	96.695	-51.9508
4680.000000	96.798	-52.2612
4750.000000	96.825	-53.1867
4820.000000	96.705	-54.4498
4870.000000	96.512	-55.2758
4940.000000	96.101	-55.8098
5000.000000	95.668	-55.3073
5080.000000	95.124	-53.1947
5150.000000	94.789	-50.8862
5220.000000	94.504	-48.9223
