* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:02:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Logitech UE900 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5150.000000	95.667	-17.7087
5220.000000	95.828	-19.1398
5300.000000	95.996	-20.5555
5380.000000	96.148	-21.7065
5450.000000	96.268	-22.4818
5520.000000	96.380	-23.0284
5600.000000	96.505	-23.3664
5700.000000	96.677	-23.4441
5800.000000	96.868	-23.3701
5900.000000	97.046	-23.2698
6000.000000	97.189	-23.0257
6080.000000	97.280	-22.6278
6150.000000	97.349	-22.0990
6220.000000	97.413	-21.3915
6300.000000	97.488	-20.3610
6400.000000	97.598	-18.7438
6500.000000	97.736	-16.7807
6600.000000	97.917	-14.5292
6700.000000	98.153	-12.1146
6800.000000	98.446	-9.6801
6900.000000	98.792	-7.3177
7000.000000	99.192	-5.1074
7100.000000	99.644	-3.1421
7200.000000	100.145	-1.5269
7300.000000	100.688	-0.3825
7400.000000	101.260	0.1690
7500.000000	101.844	0.0032
7620.000000	102.521	-1.3081
7750.000000	103.152	-4.2267
7880.000000	103.575	-8.5711
8000.000000	103.699	-13.3934
8120.000000	103.528	-18.3204
8250.000000	103.045	-22.9789
8380.000000	102.338	-26.3742
8500.000000	101.567	-28.2366
8620.000000	100.744	-28.9504
8750.000000	99.839	-28.5899
8850.000000	99.154	-27.6215
9000.000000	98.168	-25.2250
9120.000000	97.431	-22.6293
9250.000000	96.694	-19.2718
9380.000000	96.029	-15.4696
9500.000000	95.484	-11.6629
9620.000000	95.004	-7.6503
9750.000000	94.559	-3.1394
9880.000000	94.193	1.4885
10000.000000	93.932	5.8228
10150.000000	93.722	11.2602
10300.000000	93.652	16.6072
10440.000000	93.723	21.3366
10600.000000	93.975	26.1230
10750.000000	94.368	29.6923
10900.000000	94.902	31.9972
11060.000000	95.577	32.4802
11200.000000	96.168	30.7805
11380.000000	96.758	25.3343
11500.000000	96.919	19.7076
11720.000000	96.420	7.3954
11800.000000	95.964	3.2867
12060.000000	93.794	-5.3361
12200.000000	92.447	-6.8928
12410.000000	90.502	-6.3860
12500.000000	89.735	-5.4622
12650.000000	88.561	-3.2995
12800.000000	87.516	-0.5847
13150.000000	85.523	6.7318
13200.000000	85.283	7.8108
13400.000000	84.424	12.0668
13600.000000	83.724	16.0201
13800.000000	83.166	19.3163
14000.000000	82.701	21.6751
14300.000000	82.047	23.4870
14500.000000	81.596	23.7820
14750.000000	81.004	23.2245
15000.000000	80.339	21.7884
15250.000000	79.595	19.8871
15500.000000	78.806	17.7938
15750.000000	78.022	15.6252
16000.000000	77.298	13.3374
16250.000000	76.690	10.6723
16500.000000	76.271	7.1869
16750.000000	76.094	2.3254
17000.000000	76.173	-4.5137
17250.000000	76.500	-14.0314
17500.000000	77.023	-27.0687
17750.000000	77.606	-44.5034
18000.000000	78.035	-66.8290
18250.000000	78.087	-93.5076
18500.000000	77.653	-123.0218
18750.000000	76.775	-154.0286
19000.000000	75.553	173.8562
19250.000000	74.039	140.6207
19500.000000	72.261	106.9024
19750.000000	70.380	76.0540
